100
146;4.03;7.49;-0.01;-0.03
147;2.75;4.81;-0.01;-0.03
148;0.62;8.88;0.01;-0.03
149;9.92;2.09;0.02;-0.03
150;5.26;8.01;0.00;-0.03
151;1.05;2.31;0.02;-0.03
152;1.77;8.38;0.01;-0.03
153;9.79;8.62;0.01;-0.03
154;5.90;3.60;0.01;-0.03
155;1.11;9.16;0.01;-0.03
156;6.31;6.92;-0.01;-0.03
157;0.35;4.83;0.02;-0.02
158;1.78;5.64;0.01;-0.03
159;0.29;9.34;-0.01;-0.03
160;9.81;0.98;-0.00;-0.03
161;9.81;6.11;0.01;-0.03
162;3.10;8.14;-0.00;-0.03
163;3.62;1.00;-0.01;-0.03
164;4.91;6.12;-0.01;-0.03
165;0.58;7.62;-0.01;-0.03
166;1.71;6.13;-0.00;-0.03
167;3.09;1.62;-0.00;-0.03
168;3.80;2.69;0.01;-0.03
169;7.18;3.61;-0.01;-0.03
170;5.72;3.64;-0.01;-0.03
171;7.35;2.09;0.01;-0.03
172;8.61;4.15;0.02;-0.02
173;4.09;5.42;-0.01;-0.03
174;9.16;8.27;-0.00;-0.03
175;2.74;0.08;0.01;-0.03
176;1.78;0.82;0.00;-0.03
177;1.88;3.61;0.01;-0.03
178;8.40;7.06;0.00;-0.03
179;7.66;7.82;0.02;-0.03
180;2.38;9.04;-0.01;-0.03
181;6.14;9.82;0.02;-0.02
182;1.35;3.12;0.01;-0.03
183;4.37;7.02;0.02;-0.02
184;5.94;6.19;-0.01;-0.03
185;2.86;0.67;0.02;-0.03
186;6.64;3.04;0.01;-0.03
187;3.81;2.62;-0.01;-0.03
188;0.34;5.31;-0.00;-0.03
189;2.49;0.58;0.00;-0.03
190;3.21;5.51;0.01;-0.03
191;7.28;7.98;0.02;-0.03
192;5.39;5.35;0.02;-0.02
193;4.05;0.38;0.00;-0.03
194;1.81;4.80;0.00;-0.03
195;3.46;9.28;0.00;-0.03
196;0.88;6.16;-0.01;-0.03
197;3.53;9.60;0.02;-0.02
198;7.48;0.18;-0.00;-0.03
199;4.97;0.50;-0.00;-0.03
200;4.42;6.03;-0.01;-0.03
201;1.39;2.57;0.01;-0.03
202;5.98;5.47;0.02;-0.03
203;2.18;0.98;0.01;-0.03
204;7.19;5.63;-0.01;-0.03
205;3.69;4.68;0.01;-0.03
206;1.63;1.19;0.01;-0.03
207;6.65;5.00;0.01;-0.03
208;1.39;7.73;0.01;-0.03
209;7.78;2.97;0.00;-0.03
210;7.68;2.45;0.02;-0.02
211;5.80;8.18;-0.00;-0.03
212;6.97;8.26;0.00;-0.03
213;8.78;2.95;0.01;-0.03
214;6.88;3.76;0.01;-0.03
215;2.06;6.58;-0.01;-0.03
216;6.54;0.23;0.02;-0.02
217;1.49;9.15;-0.01;-0.03
218;8.62;2.89;0.01;-0.03
219;8.98;5.14;0.02;-0.02
220;2.39;5.52;-0.01;-0.03
221;1.27;6.46;0.01;-0.03
222;3.87;2.20;0.01;-0.03
223;8.26;7.34;0.00;-0.03
224;7.02;6.45;0.00;-0.03
225;2.33;9.85;0.02;-0.02
226;3.23;7.56;0.00;-0.03
227;7.93;1.73;0.02;-0.02
228;8.80;1.73;0.02;-0.02
229;6.69;5.24;-0.00;-0.03
230;7.16;8.53;0.02;-0.02
231;8.61;2.96;0.01;-0.03
232;3.10;7.13;-0.01;-0.03
233;0.60;7.96;-0.01;-0.03
234;8.96;6.53;-0.00;-0.03
235;9.63;1.03;-0.01;-0.03
236;8.87;3.41;0.01;-0.03
237;2.69;4.48;0.02;-0.03
238;7.29;0.29;0.00;-0.03
239;5.70;9.42;0.01;-0.03
240;8.34;9.45;-0.00;-0.03
241;4.83;2.49;0.02;-0.03
242;2.14;8.91;0.01;-0.03
243;2.43;4.31;0.02;-0.03
244;5.01;9.97;-0.01;-0.03
245;9.94;7.01;0.02;-0.03
246;9.13;6.97;-0.00;-0.03
247;1.14;6.71;0.01;-0.03
248;5.33;2.00;-0.01;-0.03
249;6.72;4.18;0.02;-0.02
250;3.03;4.37;0.00;-0.03
251;7.76;6.80;-0.00;-0.03
252;3.51;4.71;0.00;-0.03
253;0.07;2.12;0.01;-0.03
254;8.10;8.79;0.02;-0.02
255;2.66;1.73;-0.00;-0.03
256;1.44;2.35;0.01;-0.03
257;7.57;4.34;0.01;-0.03
258;2.56;5.24;0.00;-0.03
259;1.41;2.77;0.01;-0.03
260;4.56;8.57;0.02;-0.03
261;6.93;6.92;0.02;-0.02
262;7.97;2.24;0.00;-0.03
263;4.79;2.06;-0.01;-0.03
264;1.83;5.83;0.01;-0.03
265;9.72;7.61;0.00;-0.03
266;3.12;9.97;-0.00;-0.03
267;3.22;7.61;0.00;-0.03
268;0.77;1.48;0.01;-0.03
269;1.96;6.93;-0.01;-0.03
270;8.36;0.37;-0.00;-0.03
271;7.92;7.05;0.00;-0.03
272;1.74;6.08;-0.01;-0.03
273;6.25;2.91;-0.01;-0.03
274;8.26;3.26;0.02;-0.03
275;9.60;9.46;0.02;-0.02
276;0.70;8.09;0.01;-0.03
277;9.57;6.08;0.01;-0.03
278;1.75;8.77;-0.01;-0.03
279;8.09;3.97;0.00;-0.03
280;7.40;0.95;-0.01;-0.03
281;8.02;8.48;0.01;-0.03
282;2.06;7.92;-0.01;-0.03
283;6.98;5.16;-0.00;-0.03
284;6.67;7.76;0.01;-0.03
285;6.03;8.95;0.01;-0.03
286;7.83;8.97;0.02;-0.02
287;7.79;0.10;0.00;-0.03
288;4.05;9.53;0.01;-0.03
289;7.66;9.53;-0.00;-0.03
290;3.46;9.02;-0.01;-0.03
291;0.80;6.66;-0.00;-0.03
292;6.61;0.83;0.00;-0.03
293;7.41;9.38;-0.00;-0.03
294;6.42;5.24;0.00;-0.03
295;3.78;3.15;0.01;-0.03
296;3.96;8.83;-0.00;-0.03
297;4.13;0.25;0.01;-0.03
298;9.07;0.44;0.02;-0.03
299;2.70;7.10;0.01;-0.03
300;4.33;6.03;0.01;-0.03
301;5.71;3.82;0.01;-0.03
302;8.77;2.61;0.01;-0.03
303;5.67;6.55;0.01;-0.03
304;0.51;1.16;0.01;-0.03
305;0.69;2.90;0.01;-0.03
306;1.68;8.78;-0.00;-0.03
307;0.53;9.49;0.01;-0.03
308;6.11;5.68;-0.01;-0.03
309;5.03;8.53;0.00;-0.03
310;0.54;5.53;-0.01;-0.03
311;1.39;6.91;0.02;-0.03
312;4.18;5.11;-0.00;-0.03
313;8.41;1.83;-0.00;-0.03
314;8.24;0.79;-0.01;-0.03
315;5.19;1.02;-0.00;-0.03
316;9.35;9.28;0.02;-0.03
317;3.06;4.20;-0.00;-0.03
318;8.51;1.34;0.01;-0.03
319;4.61;4.82;0.01;-0.03
320;0.18;6.16;0.01;-0.03
321;1.91;9.45;-0.01;-0.03
322;7.36;3.39;-0.00;-0.03
323;3.11;0.59;-0.00;-0.03
324;6.11;6.26;0.02;-0.02
325;2.05;1.56;0.00;-0.03
326;2.72;2.15;0.01;-0.03
327;4.44;1.50;0.01;-0.03
328;4.07;6.34;0.01;-0.03
329;9.46;6.10;-0.00;-0.03
330;5.25;7.84;0.01;-0.03
331;6.24;8.85;-0.00;-0.03
332;5.53;4.00;-0.00;-0.03
333;0.14;6.65;0.01;-0.03
334;4.50;4.96;-0.01;-0.03
335;8.69;7.24;-0.01;-0.03
336;4.01;1.97;-0.00;-0.03
337;8.22;7.99;0.01;-0.03
338;2.24;2.06;0.01;-0.03
339;1.86;2.22;0.01;-0.03
340;1.30;7.19;0.02;-0.02
341;1.46;4.83;0.01;-0.03
342;3.35;7.63;0.02;-0.03
343;8.70;0.09;-0.01;-0.03
344;1.81;4.36;0.01;-0.03
345;3.78;8.38;0.00;-0.03
346;8.24;7.37;0.01;-0.03
347;8.82;5.77;-0.00;-0.03
348;1.32;8.79;0.01;-0.03
349;5.08;6.72;0.02;-0.02
350;5.71;6.48;0.00;-0.03
351;7.98;4.26;0.00;-0.03
352;2.91;9.23;-0.00;-0.03
353;3.21;1.55;0.01;-0.03
354;4.28;9.57;0.01;-0.03
355;6.86;1.03;0.01;-0.03
356;3.25;4.24;-0.00;-0.03
357;4.37;0.71;0.02;-0.02
358;5.73;8.15;0.00;-0.03
359;7.05;2.40;0.01;-0.03
360;2.72;2.02;0.00;-0.03
361;8.74;0.53;0.02;-0.03
362;7.99;4.35;-0.01;-0.03
363;4.42;9.09;0.02;-0.02
364;6.73;4.16;-0.00;-0.03
365;4.70;9.01;-0.00;-0.03
366;7.87;5.37;0.00;-0.03
367;9.38;7.39;0.01;-0.03
368;2.45;2.00;0.00;-0.03
369;8.36;2.24;-0.00;-0.03
370;1.08;2.88;0.00;-0.03
371;2.49;9.86;-0.01;-0.03
372;2.71;2.24;-0.00;-0.03
373;7.12;8.23;0.00;-0.03
374;1.84;5.59;0.01;-0.03
375;4.62;0.19;0.02;-0.03
376;1.76;6.52;0.00;-0.03
377;1.57;5.98;0.00;-0.03
378;9.20;2.24;-0.00;-0.03
379;3.45;2.11;0.01;-0.03
380;1.98;7.83;0.00;-0.03
381;4.97;6.01;-0.00;-0.03
382;5.23;6.23;0.00;-0.03
383;6.76;6.53;-0.01;-0.03
384;8.69;2.68;-0.00;-0.03
385;1.76;4.70;-0.00;-0.03
386;6.80;1.42;0.00;-0.03
387;4.99;2.06;0.02;-0.02
388;3.11;6.43;0.00;-0.03
389;6.18;9.34;0.02;-0.03
390;9.88;1.39;-0.01;-0.03
391;8.97;3.83;0.00;-0.03
392;1.83;4.55;0.02;-0.03
393;6.40;9.65;0.02;-0.02
394;4.11;3.17;-0.01;-0.03
395;6.41;7.78;0.01;-0.03
396;3.23;0.88;0.02;-0.02
397;5.35;1.49;0.02;-0.02
398;4.15;7.53;-0.00;-0.03
399;0.68;4.64;0.00;-0.03
400;2.08;6.28;0.01;-0.03
401;9.14;1.97;-0.00;-0.03
402;1.52;6.36;0.00;-0.03
403;1.19;3.53;-0.00;-0.03
404;8.75;2.45;-0.01;-0.03
405;9.55;7.83;0.00;-0.03
406;4.05;8.91;-0.01;-0.03
407;2.06;4.99;0.01;-0.03
408;1.29;4.96;0.01;-0.03
409;6.27;8.60;-0.01;-0.03
410;5.72;5.09;0.00;-0.03
411;6.63;6.93;0.00;-0.03
412;3.46;9.86;0.00;-0.03
413;2.71;3.06;-0.00;-0.03
414;5.36;5.55;-0.01;-0.03
415;0.37;7.18;-0.00;-0.03
416;0.34;9.41;0.01;-0.03
417;2.10;9.51;0.01;-0.03
418;6.68;3.92;-0.01;-0.03
419;1.53;6.38;-0.00;-0.03
420;5.64;9.32;0.02;-0.02
421;2.11;4.42;0.01;-0.03
422;6.96;8.03;-0.00;-0.03
423;9.55;1.12;0.01;-0.03
424;4.08;2.58;0.00;-0.03
425;9.22;8.65;0.00;-0.03
426;4.53;0.08;0.00;-0.03
427;8.44;7.42;0.00;-0.03
428;9.75;9.82;0.02;-0.02
429;9.01;8.89;-0.01;-0.03
430;8.10;8.69;-0.00;-0.03
431;6.43;9.48;0.01;-0.03
432;1.67;8.90;0.02;-0.03
433;0.09;2.42;-0.00;-0.03
434;1.27;7.58;0.02;-0.03
435;0.47;0.91;0.02;-0.02
436;4.96;0.88;0.01;-0.03
437;3.90;3.96;0.01;-0.03
438;3.43;7.46;0.00;-0.03
439;6.16;4.66;0.01;-0.03
440;0.31;0.09;0.01;-0.03
441;3.21;0.65;-0.00;-0.03
442;2.12;8.98;-0.00;-0.03
443;2.10;6.58;-0.01;-0.03
444;3.85;2.64;0.00;-0.03
445;8.12;4.11;0.02;-0.02
446;1.35;6.80;0.01;-0.03
447;3.46;8.07;-0.01;-0.03
448;7.86;4.85;0.02;-0.03
449;9.60;0.50;0.01;-0.03
450;3.68;4.14;0.02;-0.03
451;8.29;8.99;-0.01;-0.03
452;8.78;0.29;0.00;-0.03
453;3.67;9.16;0.00;-0.03
454;8.35;9.88;0.01;-0.03
455;2.71;5.03;0.01;-0.03
456;2.96;1.42;0.01;-0.03
457;8.10;2.98;0.00;-0.03
458;1.41;7.72;0.02;-0.02
459;6.18;5.08;0.01;-0.03
460;1.43;6.91;0.01;-0.03
461;4.77;0.55;0.01;-0.03
462;6.91;0.55;0.01;-0.03
463;4.84;0.72;-0.00;-0.03
464;2.49;3.25;0.00;-0.03
465;6.61;6.54;-0.00;-0.03
466;6.88;8.89;0.02;-0.02
467;9.94;5.71;0.02;-0.02
468;1.18;3.31;-0.01;-0.03
469;5.25;6.32;-0.00;-0.03
470;5.29;4.79;-0.01;-0.03
471;9.43;5.43;0.01;-0.03
472;7.89;2.14;0.01;-0.03
473;7.01;4.20;-0.01;-0.03
474;3.59;0.13;-0.00;-0.03
475;7.79;4.68;0.02;-0.02
476;3.29;2.97;0.01;-0.03
477;5.87;6.95;-0.00;-0.03
478;2.38;6.64;-0.00;-0.03
479;6.48;9.64;0.01;-0.03
480;5.40;3.42;0.01;-0.03
481;4.67;2.07;0.00;-0.03
482;6.43;4.52;-0.01;-0.03
483;6.83;2.85;0.01;-0.03
484;0.76;4.80;0.00;-0.03
485;8.29;7.44;-0.01;-0.03
486;9.88;4.05;0.01;-0.03
487;7.64;1.55;0.01;-0.03
488;7.52;2.67;-0.01;-0.03
489;2.35;1.30;0.01;-0.03
490;8.28;1.93;-0.00;-0.03
491;8.05;6.28;0.01;-0.03
492;6.03;9.23;0.01;-0.03
493;2.51;2.38;0.02;-0.02
494;2.76;2.27;0.00;-0.03
495;3.40;3.88;-0.00;-0.03
496;8.72;4.60;0.00;-0.03
497;8.53;6.77;0.01;-0.03
498;2.55;9.33;-0.01;-0.03
499;3.89;0.00;0.02;-0.02
500;5.10;2.98;0.01;-0.03
501;2.80;4.55;0.02;-0.02
502;1.34;4.90;0.01;-0.03
503;1.56;6.14;0.00;-0.03
504;2.36;7.23;0.01;-0.03
505;3.10;8.56;0.01;-0.03
506;3.72;1.20;0.02;-0.02
507;6.52;2.65;-0.00;-0.03
508;3.80;4.05;0.01;-0.03
509;2.72;9.52;0.01;-0.03
510;2.54;5.62;-0.01;-0.03
511;5.84;5.05;0.02;-0.03
512;8.77;7.47;0.02;-0.02
513;3.96;5.56;-0.01;-0.03
514;6.40;8.89;0.00;-0.03
515;1.31;7.80;-0.00;-0.03
516;9.97;7.70;0.02;-0.02
517;8.11;0.41;0.01;-0.03
518;1.13;5.85;-0.01;-0.03
519;4.45;4.53;0.02;-0.02
520;8.25;6.37;0.01;-0.03
521;6.30;1.61;0.00;-0.03
522;0.16;0.76;0.02;-0.03
523;1.29;1.57;0.00;-0.03
524;9.93;8.64;0.02;-0.02
525;7.32;1.90;0.00;-0.03
526;8.76;6.00;-0.01;-0.03
527;6.91;1.73;0.02;-0.03
528;2.29;5.14;0.02;-0.02
529;9.65;8.69;0.00;-0.03
530;8.84;7.09;-0.00;-0.03
531;0.46;8.99;0.00;-0.03
532;2.05;6.74;0.01;-0.03
533;5.56;1.20;-0.01;-0.03
534;0.86;0.54;0.01;-0.03
535;9.32;6.85;-0.00;-0.03
536;3.00;5.37;0.01;-0.03
537;9.74;2.46;0.01;-0.03
538;1.65;6.24;-0.00;-0.03
539;7.97;2.75;-0.01;-0.03
540;0.28;5.48;-0.00;-0.03
541;5.82;0.79;0.01;-0.03
542;1.83;9.68;0.02;-0.02
543;9.97;7.48;0.01;-0.03
544;5.87;8.64;0.01;-0.03
545;8.02;9.88;-0.01;-0.03
546;4.43;0.88;0.01;-0.03
547;4.92;1.33;-0.01;-0.03
548;2.29;5.45;-0.00;-0.03
549;4.19;5.88;-0.01;-0.03
550;4.37;3.50;0.01;-0.03
551;0.54;0.59;0.01;-0.03
552;5.65;5.42;-0.00;-0.03
553;8.71;9.43;0.00;-0.03
554;0.68;6.26;-0.01;-0.03
555;2.11;5.91;0.02;-0.02
556;5.16;7.89;0.01;-0.03
557;4.99;5.74;0.00;-0.03
558;8.15;5.21;0.00;-0.03
559;8.25;7.53;-0.01;-0.03
560;0.98;2.03;-0.01;-0.03
561;9.10;7.65;0.01;-0.03
562;6.40;4.05;-0.00;-0.03
563;4.34;8.23;0.01;-0.03
564;4.03;4.62;-0.01;-0.03
565;2.21;7.29;-0.01;-0.03
566;9.47;4.61;0.01;-0.03
567;0.98;0.23;0.00;-0.03
568;6.55;1.47;0.01;-0.03
569;3.95;8.39;0.01;-0.03
570;3.29;8.66;-0.00;-0.03
571;3.83;2.90;0.02;-0.02
572;4.12;5.25;-0.00;-0.03
573;6.89;4.91;0.01;-0.03
574;1.39;4.76;0.00;-0.03
575;4.51;9.26;-0.00;-0.03
576;0.80;1.92;0.01;-0.03
577;9.79;4.13;0.00;-0.03
578;9.40;4.94;-0.00;-0.03
579;6.43;1.90;-0.01;-0.03
580;4.34;2.03;-0.01;-0.03
581;0.69;0.08;0.00;-0.03
582;7.84;5.65;0.00;-0.03
583;1.30;6.99;-0.00;-0.03
584;0.92;2.47;0.01;-0.03
585;4.66;8.75;0.00;-0.03
586;6.47;8.37;0.00;-0.03
587;4.98;0.05;0.00;-0.03
588;9.31;9.05;-0.00;-0.03
589;1.04;9.45;0.02;-0.03
590;4.31;4.97;0.01;-0.03
591;1.54;0.88;0.01;-0.03
592;5.42;6.96;-0.01;-0.03
593;8.43;7.70;0.01;-0.03
594;0.43;2.96;-0.01;-0.03
595;9.86;3.45;0.01;-0.03
596;6.49;1.58;0.01;-0.03
597;2.47;0.36;0.00;-0.03
598;8.15;4.25;0.01;-0.03
599;2.39;5.54;0.00;-0.03
600;2.82;8.46;0.00;-0.03
601;0.28;0.16;0.00;-0.03
602;4.48;1.60;0.02;-0.02
603;6.20;5.21;0.00;-0.03
604;0.77;4.92;0.00;-0.03
605;5.49;7.06;0.01;-0.03
606;0.63;3.59;0.00;-0.03
607;2.54;4.03;0.01;-0.03
608;6.97;1.59;0.00;-0.03
609;5.44;2.78;0.01;-0.03
610;9.32;9.45;0.01;-0.03
611;3.41;5.52;0.00;-0.03
612;7.69;6.69;0.02;-0.02
613;3.72;1.99;0.01;-0.03
614;1.74;1.48;0.00;-0.03
615;2.10;1.39;0.00;-0.03
616;0.71;9.76;0.02;-0.03
617;0.25;5.28;0.01;-0.03
618;8.25;1.43;0.00;-0.03
619;8.95;4.84;0.02;-0.03
620;0.08;5.03;0.01;-0.03
621;1.06;9.93;-0.00;-0.03
622;5.53;5.56;0.01;-0.03
623;6.19;5.49;-0.00;-0.03
624;2.56;9.27;-0.01;-0.03
625;7.14;3.14;0.01;-0.03
626;8.09;7.10;-0.00;-0.03
627;9.53;2.69;-0.01;-0.03
628;9.00;1.32;0.00;-0.03
629;0.70;4.91;0.02;-0.03
630;2.87;6.30;0.00;-0.03
631;4.50;4.63;0.02;-0.02
632;5.98;3.21;0.01;-0.03
633;0.60;2.03;0.02;-0.03
634;5.73;0.38;-0.01;-0.03
635;6.85;5.92;0.00;-0.03
636;7.50;6.77;0.01;-0.03
637;6.61;2.07;0.01;-0.03
638;7.63;5.14;0.02;-0.02
639;5.93;1.19;-0.01;-0.03
640;8.01;0.69;0.00;-0.03
641;8.15;3.31;0.00;-0.03
642;6.15;3.19;0.01;-0.03
643;2.99;3.62;0.00;-0.03
644;6.62;4.54;-0.00;-0.03
645;0.26;9.99;0.01;-0.03
646;5.56;3.07;-0.00;-0.03
647;3.05;4.69;0.02;-0.03
648;2.03;0.71;-0.01;-0.03
649;9.09;2.41;0.01;-0.03
650;2.29;3.49;0.01;-0.03
651;1.78;7.68;-0.00;-0.03
652;7.53;2.42;-0.01;-0.03
653;4.87;0.45;-0.00;-0.03
654;9.71;7.52;-0.01;-0.03
655;6.99;0.41;-0.01;-0.03
656;9.49;0.94;-0.00;-0.03
657;4.21;2.47;-0.00;-0.03
658;9.19;2.55;-0.01;-0.03
659;2.71;1.14;0.02;-0.02
660;9.46;3.47;0.02;-0.03
661;3.24;5.69;-0.00;-0.03
662;1.09;6.76;-0.00;-0.03
663;6.10;1.09;0.00;-0.03
664;6.44;4.61;0.02;-0.02
665;7.65;1.04;0.00;-0.03
666;2.25;8.47;0.01;-0.03
667;9.98;8.43;0.01;-0.03
668;5.69;3.71;0.01;-0.03
669;0.70;5.84;-0.00;-0.03
670;0.09;6.23;0.01;-0.03
671;9.01;2.53;0.01;-0.03
672;6.28;2.03;-0.00;-0.03
673;5.41;6.85;-0.00;-0.03
674;0.81;3.34;-0.00;-0.03
675;9.78;4.42;0.01;-0.03
676;6.56;9.45;0.01;-0.03
677;2.75;1.39;0.01;-0.03
678;8.58;0.58;0.01;-0.03
679;7.09;5.87;0.00;-0.03
680;2.14;4.96;-0.01;-0.03
681;1.80;9.59;0.01;-0.03
682;4.14;7.38;0.00;-0.03
683;1.06;1.88;0.01;-0.03
684;4.88;8.38;-0.01;-0.03
685;0.95;7.74;0.02;-0.03
686;3.61;0.19;0.01;-0.03
687;2.82;2.86;-0.01;-0.03
688;0.15;4.15;0.01;-0.03
689;9.64;4.81;0.02;-0.02
690;8.15;2.74;-0.01;-0.03
691;8.20;8.51;0.01;-0.03
692;9.48;2.51;-0.01;-0.03
693;6.51;2.86;0.02;-0.03
694;7.50;1.73;0.01;-0.03
695;6.25;1.34;-0.01;-0.03
696;5.22;4.44;0.01;-0.03
697;0.09;1.61;0.00;-0.03
698;2.74;4.45;0.01;-0.03
699;8.38;8.75;0.00;-0.03
700;4.45;1.55;0.01;-0.03
701;5.21;8.74;0.00;-0.03
702;1.60;6.31;0.01;-0.03
703;6.09;2.04;-0.00;-0.03
704;6.87;2.24;0.02;-0.02
705;5.89;0.26;0.01;-0.03
706;2.46;6.36;0.01;-0.03
707;2.75;6.41;0.02;-0.03
708;6.85;9.41;-0.01;-0.03
709;2.67;3.90;0.01;-0.03
710;2.87;9.49;0.00;-0.03
711;8.26;9.72;-0.01;-0.03
712;8.61;4.80;0.01;-0.03
713;7.65;2.93;0.02;-0.03
714;6.88;5.32;0.02;-0.03
715;3.41;8.05;-0.00;-0.03
716;6.47;8.63;0.01;-0.03
717;7.14;2.45;0.00;-0.03
718;3.68;2.12;0.01;-0.03
719;0.80;4.07;0.01;-0.03
720;4.48;1.53;0.02;-0.03
721;9.38;8.84;0.00;-0.03
722;9.87;5.89;-0.01;-0.03
723;8.30;8.51;0.01;-0.03
724;2.48;9.52;0.00;-0.03
